bh_bar,break_even_win_rate,control_mean,control_trades,edge,entry_distance,exit_stop,exit_target,exit_time,few_trades,max_hold_minutes,no_new_entry_after,no_reward,p,params_hash,reward,rule_mean,survives_fdr,t,trades,underpowered,volume_ratio_min,win_rate
nan,1.0,-3.47647858810028e-05,5054,-1.6960079826133957e-06,-0.001,193,2972,1403,False,30,15:55,True,0.9595220024790944,19b4a1f2afc6468d,0.0,-3.646079386361619e-05,False,-0.05075342750695331,5044,True,1.2,0.6812053925455988
nan,1.0,-3.054886059202499e-05,4330,-1.1563535888629564e-05,-0.001,282,3037,501,False,60,15:55,True,0.7701822500396823,828532ff28913a2b,0.0,-4.211239648065453e-05,False,-0.292136513460892,4308,True,1.2,0.7323584029712163
nan,1.0,-4.4947908807273945e-05,4071,2.0387717601488397e-06,-0.001,355,3073,94,False,120,15:55,True,0.9620744482613247,c16b4181581e4536,0.0,-4.290913704712486e-05,False,0.047550543142656304,4019,True,1.2,0.7556606120925603
nan,1.0,-3.778040601778066e-05,4000,-4.841223009425457e-06,-0.001,368,3077,5,False,240,15:55,True,0.9105308967900227,93355b39744a977f,0.0,-4.262162902720588e-05,False,-0.11236892085715394,3947,True,1.2,0.761084367874335
0.030208333333333334,0.8333333333333334,-2.8663938878891383e-05,5500,2.3170908878927523e-05,-0.002,11,413,4470,False,5,15:55,False,0.26766068262105713,79196af1ada4e8f9,0.001,-5.493029999963952e-06,False,1.1084658432576353,5206,False,1.2,0.5036496350364964
0.03333333333333333,0.8333333333333334,-1.276041899359878e-05,4518,-3.51103815461259e-05,-0.002,96,839,2766,False,15,15:55,False,0.3031587598949924,0e91406094cca8f5,0.001,-4.7870800539724463e-05,False,-1.0296831671744235,4108,False,1.2,0.5243427458617332
0.07291666666666667,0.8333333333333334,-3.472714719394431e-05,3576,-1.709392335576142e-05,-0.002,175,1082,1356,False,30,15:55,False,0.7230888435006504,42070e56a2551af3,0.001,-5.182107054970572e-05,False,-0.3543336619232712,3051,False,1.2,0.557194362504097
0.065625,0.8333333333333334,-6.169710292813023e-05,2865,-2.7417446568906716e-05,-0.002,265,1181,491,False,60,15:55,False,0.6594141484173895,65a0972606bb3b3d,0.001,-8.911454949703709e-05,False,-0.4407221646750933,2382,False,1.2,0.6112510495382032
0.04583333333333334,0.8333333333333334,-3.8384931758020664e-05,2575,-4.739670993405429e-05,-0.002,332,1235,92,False,120,15:55,False,0.5036015937264499,9965a1ba76c3f0f5,0.001,-8.578164169207487e-05,False,-0.6688336578481425,2116,False,1.2,0.6493383742911153
0.044791666666666674,0.8333333333333334,-4.126223274182687e-05,2535,-5.1338062479130026e-05,-0.002,346,1243,5,False,240,15:55,False,0.47953523553701355,69ebea8af220b816,0.001,-9.260029522095696e-05,False,-0.7070502748503555,2051,False,1.2,0.6562652364700147
0.043750000000000004,0.7142857142857143,3.1596568637020687e-06,3769,1.883720947879992e-05,-0.003,12,96,3200,False,5,15:55,False,0.4724593366822171,1b6892900ab2e74b,0.002,2.199686634250196e-05,False,0.7184833074675283,3545,False,1.2,0.5136812411847673
0.07083333333333335,0.7142857142857143,-2.9050687239415937e-05,3077,-1.7119518196562015e-05,-0.003,75,277,2139,False,15,15:55,False,0.699290984353118,2f6f4cbfebdfdb68,0.002,-4.617020543597802e-05,False,-0.38627774020900113,2797,False,1.2,0.5048265999284948
